chunk_id,condition_code,content,source_id
ckd_g1_008,ckd_g1,"Chế độ ăn của người bệnh thận mạn giai đoạn G1 (CKD G1) cần chú trọng uống đủ nước lọc (khoảng 1.5 đến 2 lít nước mỗi ngày) để hỗ trợ thận đào thải tốt các chất cặn bã, trừ khi có các tình trạng tim mạch đi kèm yêu cầu hạn chế nước. Tránh nhịn tiểu và duy trì vệ sinh đường tiết niệu để ngừa viêm thận bể thận.",nkf_nutrition_ckd_stages_1_5
ckd_g2_006,ckd_g2,"Đối với người bệnh thận mạn giai đoạn G2 (CKD G2) có kèm tăng huyết áp, kiểm soát huyết áp tối ưu là ưu tiên số một. KDIGO khuyên dùng các nhóm thuốc ức chế men chuyển (ACEi) hoặc chẹn thụ thể (ARB) làm thuốc hạ áp hàng đầu vì các thuốc này mang lại hiệu quả bảo vệ thận, giảm tình trạng tiểu ra đạm rõ rệt.",kdigo_2024_ckd_guideline
ckd_g2_007,ckd_g2,"Người bệnh thận mạn giai đoạn G2 (CKD G2) cần đặc biệt thận trọng với việc lạm dụng các loại thuốc đông y, thảo dược không rõ nguồn gốc hoặc các thực phẩm chức năng tự ý mua trên mạng. Một số chất trong thảo dược có độc tính trực tiếp lên tế bào ống thận, dễ gây ra đợt suy thận cấp trên nền suy giảm chức năng nhẹ.",medlineplus_ckd_diet
ckd_g2_008,ckd_g2,"Duy trì hoạt động thể lực đều đặn là biện pháp hỗ trợ hữu ích cho người bệnh thận mạn giai đoạn G2 (CKD G2). Tập luyện các bài thể dục aerobic nhẹ nhàng (đi bộ, dưỡng sinh) tối thiểu 150 phút mỗi tuần giúp kiểm soát tốt các yếu tố nguy cơ tim mạch, cải thiện sức bền cơ và duy trì trạng thái tinh thần tốt.",kdigo_2024_ckd_guideline
ckd_g3a_009,ckd_g3a,"Người bệnh thận mạn giai đoạn G3a (CKD G3a) cần lưu ý hạn chế sử dụng phốt pho vô cơ có trong các chất bảo quản thực phẩm đóng hộp, nước ngọt có ga và đồ ăn nhanh. Phốt pho vô cơ được hấp thu nhanh chóng vào máu, gây tăng áp lực lên cầu thận và thúc đẩy xơ vữa mạch máu.",medlineplus_ckd_diet
ckd_g3a_010,ckd_g3a,"Tình trạng thiếu máu (anemia) do giảm sản xuất hormone erythropoietin có thể bắt đầu xuất hiện ở bệnh thận mạn giai đoạn G3a (CKD G3a). Người bệnh cần theo dõi chỉ số hemoglobin trong máu định kỳ hàng năm và bổ sung sắt qua thực phẩm (thịt nạc, rau lá xanh) dưới sự kiểm tra của bác sĩ.",kdigo_2024_ckd_guideline
ckd_g3a_011,ckd_g3a,"Người bệnh thận mạn giai đoạn G3a (CKD G3a) cần tuyệt đối tránh tự ý sử dụng các thuốc cản quang (contrast media) chứa iod khi đi chụp CT, MRI trừ khi đã được bác sĩ thận học đánh giá và chuẩn bị bảo vệ thận trước đó bằng cách bù dịch phù hợp.",kdigo_2024_ckd_guideline
ckd_g3b_009,ckd_g3b,"Sự kiểm soát kali máu là yêu cầu quan trọng ở bệnh thận mạn giai đoạn G3b (CKD G3b). Khi nồng độ kali trong máu vượt mức 5.0 mEq/L, người bệnh cần hạn chế các loại thực phẩm giàu kali (như chuối, nước dừa, khoai tây) và trao đổi với bác sĩ về việc sử dụng thuốc thải kali nếu cần.",nkf_potassium_ckd_diet
ckd_g3b_010,ckd_g3b,Bệnh nhân thận mạn giai đoạn G3b (CKD G3b) thường bắt đầu có sự suy giảm hấp thu calci do thiếu hụt vitamin D hoạt tính từ thận. Người bệnh cần theo dõi định kỳ nồng độ calci và phốt pho trong máu để phòng ngừa nguy cơ loãng xương và xơ vữa mạch máu do lắng đọng calci lạc chỗ.,kdigo_2024_ckd_guideline
ckd_g3b_011,ckd_g3b,Người bệnh thận mạn giai đoạn G3b (CKD G3b) cần được bác sĩ rà soát và điều chỉnh danh mục các loại thuốc đang sử dụng (như điều chỉnh liều metformin hoặc một số thuốc kháng sinh đào thải qua thận) để tránh tình trạng tích tụ thuốc gây ngộ độc cho cơ thể.,kdigo_2024_ckd_guideline
ckd_g4_009,ckd_g4,"Đối với người bệnh thận mạn giai đoạn G4 (CKD G4), tình trạng toan chuyển hóa (metabolic acidosis) do thận giảm khả năng đào thải acid có thể xuất hiện thường xuyên. Bác sĩ có thể chỉ định bổ sung natri bicarbonat đường uống để trung hòa acid máu và ngăn ngừa nguy cơ teo cơ, tiêu xương tiến triển.",kdigo_2024_ckd_guideline
ckd_g4_010,ckd_g4,"Việc tiêm phòng vắc-xin viêm gan B (Hepatitis B vaccine) được khuyến nghị thực hiện sớm cho người bệnh thận mạn giai đoạn G4 (CKD G4). Việc tiêm phòng ở giai đoạn này giúp đảm bảo cơ thể tạo ra đủ kháng thể bảo vệ trước khi bước vào giai đoạn lọc máu chu kỳ, vốn là môi trường có nguy cơ lây nhiễm cao.",kdigo_2024_ckd_guideline
ckd_g4_011,ckd_g4,"Người bệnh thận mạn giai đoạn G4 (CKD G4) cần bảo vệ cẩn thận các tĩnh mạch ở vùng cổ tay và cánh tay (đặc biệt là tay không thuận). Cần tránh chọc kim truyền dịch hay lấy máu ở vùng này để bảo tồn các mạch máu lành lặn, chuẩn bị cho việc phẫu thuật tạo cầu nối động tĩnh mạch (fistula) phục vụ chạy thận sau này.",kdigo_2024_ckd_guideline
ckd_g4_012,ckd_g4,"Theo dõi nồng độ kali trong máu ở giai đoạn G4 (CKD G4) đòi hỏi tần suất cao hơn. Nếu kali máu tăng cao liên tục (hyperkalemia), người bệnh bắt buộc phải cắt giảm các thực phẩm giàu kali, hạn chế nước rau luộc và tuyệt đối tránh dùng các loại muối ăn nhân tạo (muối giảm natri) vì chúng chứa nhiều kali clorua thế mạng.",nkf_potassium_ckd_diet
ckd_g4_013,ckd_g4,"Tình trạng loãng xương và đau nhức xương do rối loạn khoáng chất (CKD-MBD) gia tăng mạnh ở giai đoạn G4 (CKD G4). Người bệnh cần tuân thủ nghiêm ngặt đơn thuốc của bác sĩ về bổ sung vitamin D hoạt tính, thuốc gắn phốt pho và tránh tự ý sử dụng các chế phẩm bổ sung calci liều cao không kiểm soát.",kdigo_2024_ckd_guideline
ckd_g5_nondialysis_010,ckd_g5_non_dialysis,"Kiểm soát phốt pho máu ở người bệnh suy thận giai đoạn G5 chưa lọc máu đòi hỏi sự phối hợp chặt chẽ giữa chế độ ăn hạn chế phốt pho (dưới 800 mg/ngày) và sử dụng thuốc gắn kết phốt pho (phosphate binders). Thuốc này phải được uống ngay trong bữa ăn để gắn trực tiếp với phốt pho từ thức ăn tại ruột, giảm hấp thu vào máu.",medlineplus_ckd_diet
ckd_g5_nondialysis_011,ckd_g5_non_dialysis,Người bệnh thận mạn giai đoạn G5 chưa chạy thận cần hạn chế tuyệt đối lượng phốt pho từ phụ gia vô cơ và hạn chế phốt pho hữu cơ từ động vật. Nên ưu tiên chọn phốt pho từ thực vật (như các loại đậu đỗ) vì phốt pho thực vật chỉ được hấp thu khoảng 30-40% tại ruột nhờ cấu trúc phytate mà người không tiêu hóa được.,nkf_nutrition_ckd_stages_1_5
ckd_g5_nondialysis_012,ckd_g5_non_dialysis,"Hiện tượng chán ăn và buồn nôn là triệu chứng điển hình của hội chứng urê huyết cao ở người bệnh giai đoạn G5 chưa chạy thận. Người bệnh cần báo ngay cho bác sĩ điều trị để được đánh giá lâm sàng, chuẩn bị lập đường truyền chạy thận (AVF) hoặc chuẩn bị đặt catheter lọc màng bụng để tiến hành lọc máu kịp thời.",kdigo_2024_ckd_guideline
ckd_g5_nondialysis_013,ckd_g5_non_dialysis,"Người bệnh thận mạn giai đoạn G5 chưa lọc máu có kèm đái tháo đường cần được rà soát dừng sử dụng các thuốc hạ đường huyết đào thải qua thận như metformin hoặc một số thuốc nhóm sulfonylurea, vì nguy cơ tích tụ thuốc gây toan lactic hoặc hạ đường huyết nặng đe dọa tính mạng.",kdigo_2024_ckd_guideline
ckd_dialysis_009,ckd_dialysis,"Đối với người bệnh lọc màng bụng chu kỳ (peritoneal dialysis), khả năng đào thải nước và các chất hòa tan diễn ra liên tục hàng ngày thông qua dịch lọc trong khoang bụng. Do đó, người bệnh lọc màng bụng có thể có chế độ uống nước và ăn kali bớt khắt khe hơn so với người bệnh chạy thận nhân tạo.",nkf_potassium_ckd_diet
ckd_dialysis_010,ckd_dialysis,Bệnh nhân chạy thận nhân tạo (hemodialysis) cần lưu ý tình trạng mất kali trong quá trình lọc máu có thể khác nhau. Mức độ hạn chế kali trong chế độ ăn uống phải được điều chỉnh dựa trên kết quả xét nghiệm máu định kỳ tại đơn vị lọc máu để tránh cả nguy cơ tăng kali máu nguy hiểm và hạ kali máu gây yếu cơ.,nkf_potassium_ckd_diet
ckd_unknown_005,ckd_stage_unknown,"Trong bối cảnh chưa xác định được giai đoạn bệnh thận mạn, các thông tin tư vấn tự động sẽ tránh đưa ra các chỉ dẫn cụ thể về việc uống bao nhiêu nước hay lượng đạm chính xác. Người bệnh chỉ cần hạn chế muối ăn tổng quát, ăn chín uống sôi và giữ huyết áp ổn định trong khi chờ xét nghiệm mức lọc cầu thận eGFR.",medlineplus_ckd_diet
ckd_unknown_006,ckd_stage_unknown,"Người bệnh nghi ngờ mắc bệnh thận mạn nhưng chưa rõ giai đoạn cần biết rằng chỉ số Creatinine máu đơn thuần có thể thay đổi theo khối lượng cơ và tuổi tác. Để đánh giá chính xác chức năng lọc của thận, bác sĩ bắt buộc phải tính toán mức lọc cầu thận ước tính (eGFR) và xét nghiệm nước tiểu tìm albumin niệu.",kdigo_2024_ckd_guideline
ckd_unknown_007,ckd_stage_unknown,"Người dùng bệnh thận mạn chưa rõ giai đoạn cần được khuyên tránh tự ý sử dụng các thuốc giảm đau kháng viêm NSAID (như ibuprofen, meloxicam) hoặc các bài thuốc lá dân gian truyền miệng để tự điều trị đau khớp hay mệt mỏi, do nguy cơ đẩy nhanh suy thận tiến triển lên giai đoạn cuối.",medlineplus_ckd_diet
gout_011,gout,"Người bệnh gout cần hạn chế sử dụng nước hầm xương, nước luộc thịt đậm đặc hoặc các món lẩu. Quá trình ninh nấu lâu khiến lượng purine trong thịt hòa tan lượng lớn vào nước dùng, khiến các món nước này chứa nồng độ purine rất cao và dễ làm bùng phát cơn gout cấp sau khi ăn.",medlineplus_gout_encyclopedia
gout_012,gout,"Một phát hiện y khoa quan trọng là các loại thực vật giàu purine (như các loại đậu đỗ, súp lơ, nấm, măng tây) không làm tăng nguy cơ bùng phát cơn gout cấp như purine từ thịt động vật. Do đó, người bệnh gout không cần phải kiêng hoàn toàn các loại rau củ này mà có thể sử dụng bình thường để bổ sung chất xơ và đạm thực vật.",medlineplus_gout_encyclopedia
gout_013,gout,"Sử dụng các sản phẩm sữa ít béo hoặc không béo (như sữa tươi tách béo, sữa chua không đường) mang lại lợi ích hỗ trợ điều trị cho người bệnh gout. Các protein trong sữa (như casein, lactalbumin) có tác dụng kích thích thận tăng cường đào thải axit uric ra ngoài qua nước tiểu, giúp giảm nhẹ nồng độ axit uric máu.",medlineplus_gout_encyclopedia
gout_014,gout,"Người bệnh gout thừa cân cần tránh áp dụng các biện pháp giảm cân quá nhanh, nhịn ăn thanh lọc cơ thể cực đoan hoặc tập luyện quá sức đột ngột. Giảm cân quá nhanh giải phóng nhiều ketone vào máu, cạnh tranh đào thải với axit uric tại thận, dẫn đến tăng vọt axit uric máu và kích ngòi cơn gout cấp dữ dội.",medlineplus_gout
gout_015,gout,"Mối liên hệ giữa bệnh gout và bệnh thận mạn (CKD) đòi hỏi sự quản lý thận trọng. Thận suy giảm chức năng lọc (eGFR giảm) sẽ trực tiếp làm giảm khả năng đào thải axit uric, khiến axit uric máu tăng cao và dễ lắng động tại khớp. Ngược lại, các tinh thể urat lắng đọng lâu ngày tại nhu mô thận cũng gây tổn thương thận mạn.",nkf_gout_ckd
gout_016,gout,Mục tiêu kiểm soát axit uric máu lâu dài đối với người bệnh gout là duy trì nồng độ axit uric dưới 6.0 mg/dL (khoảng 360 umol/L) hoặc dưới 5.0 mg/dL ở những bệnh nhân có hạt tophi. Duy trì mức axit uric thấp này giúp các tinh thể muối urat cũ dần hòa tan và ngăn ngừa sự hình thành các tinh thể mới bảo vệ khớp.,medlineplus_uric_acid_blood
gout_017,gout,"Người bệnh gout cần lưu ý rằng chất cồn trong các loại rượu mạnh (như rượu gạo, whisky) cũng gây hại không kém gì bia. Rượu làm tăng sản xuất axit lactic trong cơ thể, cạnh tranh trực tiếp với axit uric tại ống thận, khiến thận giảm bài tiết axit uric và dễ làm bùng phát cơn gout cấp.",medlineplus_gout_encyclopedia
gout_018,gout,"Người bệnh gout cần được giải thích rõ rằng chế độ ăn kiêng nghiêm ngặt nhất cũng chỉ giúp giảm khoảng 1 đến 2 mg/dL axit uric máu. Do đó, ăn kiêng không thể thay thế cho các thuốc hạ axit uric (như allopurinol, febuxostat) theo chỉ định của bác sĩ trong việc điều trị gout mạn tính.",medlineplus_gout
obesity_009,obesity,"Nhận biết và kiểm soát tình trạng ăn uống theo cảm xúc (emotional eating) là yếu tố then chốt để quản lý béo phì lâu dài. Ăn uống khi buồn chán, căng thẳng hay lo âu thay vì ăn do đói sinh học thường dẫn đến nạp quá nhiều calo dư thừa; người dùng nên tìm kiếm các liệu pháp thư giãn thay thế như đi bộ, nghe nhạc.",medlineplus_obesity
obesity_010,obesity,"Thiếu ngủ hoặc giấc ngủ không ổn định (dưới 6 giờ mỗi đêm) có liên quan trực tiếp đến việc tăng cân và béo phì. Thiếu ngủ làm thay đổi nồng độ hormone ghrelin (kích thích cảm giác đói) và giảm leptin (hormone báo no), đồng thời tăng hormone stress cortisol thúc đẩy tích tụ mỡ vùng bụng.",nih_sleep_weight
obesity_011,obesity,"Ăn các thực phẩm có mật độ năng lượng thấp (low energy density) giúp người béo phì giảm cân hiệu quả mà không bị đói. Ưu tiên ăn rau xanh, canh rau trong và các loại quả ít ngọt trước bữa ăn chính để làm đầy dạ dày bằng chất xơ và nước, giúp tự động cắt giảm lượng calo nạp vào từ tinh bột và thịt sau đó.",cdc_healthy_eating_weight
obesity_012,obesity,"Bổ sung đủ chất đạm (protein) chất lượng cao trong chế độ ăn kiêng giúp tăng cảm giác no và bảo vệ khối cơ ở người béo phì. Quá trình tiêu hóa protein tiêu hao nhiều năng lượng hơn tinh bột (hiệu ứng nhiệt của thực phẩm) và duy trì cảm giác no lâu, hỗ trợ duy trì tỷ lệ trao đổi chất cơ bản ổn định.",medlineplus_obesity
obesity_013,obesity,"Tốc độ giảm cân an toàn và bền vững được khuyến nghị đối với người béo phì là khoảng 0.5 đến 1 kg mỗi tuần. Giảm cân từ từ giúp cơ thể điều chỉnh thích nghi, tránh hiện tượng mất nước, mất cơ bắp đột ngột và giảm tối đa tỷ lệ tăng cân trở lại (hiệu ứng yoyo).",cdc_steps_losing_weight
obesity_014,obesity,"Duy trì hoạt động thể lực đều đặn là yếu tố cốt lõi để giữ cân nặng ổn định sau giảm cân ở người béo phì. Tập thể dục hiếu khí (aerobic) ít nhất 150 phút mỗi tuần kết hợp các bài tập cơ lực giúp củng cố khối cơ, tăng tiêu hao năng lượng nền và ngăn chặn mỡ tích tụ trở lại.",cdc_steps_losing_weight
obesity_015,obesity,Mối tương quan giữa béo phì và đái tháo đường type 2 là rất lớn. Tích tụ mỡ dư thừa ở vùng bụng giải phóng các acid béo tự do gây kháng insulin mạnh ở tế bào. Giảm cân từ 5% đến 10% trọng lượng cơ thể giúp phục hồi đáng kể khả năng sử dụng insulin và hỗ trợ kiểm soát đường huyết rõ rệt.,cdc_steps_losing_weight
obesity_016,obesity,"Béo phì làm tăng đáng kể áp lực lên tim và thành mạch, đẩy nhanh tiến trình tăng huyết áp. Giảm cân bền vững giúp giảm thể tích tuần hoàn máu, giảm gánh nặng co bóp cho cơ tim; giảm mỗi kg cân nặng dư thừa có thể giúp huyết áp tâm thu giảm khoảng 1 mmHg ở người thừa cân.",cdc_healthy_eating_weight
safety_008,general_safety,"Đối với người cao tuổi bị béo phì hoặc suy thận mạn kèm theo, giảm cân hay kiêng khem quá mức có nguy cơ dẫn đến teo cơ xương gây suy yếu (frailty), làm tăng nguy cơ té ngã và giảm chất lượng sống. Do đó, việc can thiệp dinh dưỡng bắt buộc phải bổ sung đủ chất đạm chất lượng cao kết hợp tập kháng lực nhẹ dưới sự giám sát trực tiếp của bác sĩ.",medlineplus_obesity
safety_009,general_safety,"Người dùng có dấu hiệu của rối loạn ăn uống (như chán ăn tâm thần, ăn vô độ khi căng thẳng rồi tự móc họng nôn) không được tự ý thực hiện các chế độ ăn kiêng hay giảm cân tự động. Các tình trạng này cần sự can thiệp và trị liệu chuyên sâu phối hợp giữa chuyên khoa tâm thần và dinh dưỡng lâm sàng.",medlineplus_obesity
safety_010,general_safety,"Trong trường hợp thông tin lâm sàng của người dùng cung cấp không đầy đủ hoặc có sự mâu thuẫn (ví dụ: các chỉ số xét nghiệm eGFR và creatinine không đồng nhất), hệ thống RAG sẽ từ chối đưa ra các khuyến nghị dinh dưỡng cụ thể và hướng dẫn người dùng thực hiện xét nghiệm lại hoặc tham vấn ý kiến trực tiếp từ bác sĩ chuyên khoa.",kdigo_2024_ckd_guideline
safety_011,general_safety,"Khi người dùng mắc đồng thời nhiều bệnh lý mạn tính có khuyến nghị mâu thuẫn nhau (ví dụ: vừa bị suy thận giai đoạn G4 yêu cầu kiêng đạm nghiêm ngặt vừa bị béo phì/suy mòn yêu cầu ăn nhiều đạm), các quy tắc RAG tự động sẽ bị vô hiệu hóa. Người dùng bắt buộc phải tuân theo thực đơn cá nhân hóa do bác sĩ chuyên khoa dinh dưỡng tiết chế thiết kế.",medlineplus_obesity
medquad_diabetes_t1_001,diabetes_type_1,"Đái tháo đường type 1 là bệnh trong đó hệ miễn dịch phá hủy các tế bào beta của tuyến tụy, làm cơ thể thiếu insulin. Khi không có đủ insulin, glucose tích tụ trong máu. Người bệnh thường cần dùng insulin, theo dõi đường huyết và phối hợp ăn uống với vận động hằng ngày.",medquad_gard
medquad_diabetes_t1_002,diabetes_type_1,"Triệu chứng có thể gồm khát nhiều, tiểu nhiều, đói nhiều, sụt cân không chủ ý, mệt mỏi và nhìn mờ. Nếu xuất hiện buồn nôn, nôn, đau bụng, thở nhanh hoặc lú lẫn, người bệnh cần được đánh giá y tế khẩn cấp vì có thể liên quan đến nhiễm toan ceton.",medquad_gard
medquad_diabetes_t1_003,diabetes_type_1,"Quản lý type 1 thường gồm dùng insulin theo chỉ định, theo dõi glucose, lập kế hoạch bữa ăn và carbohydrate, vận động an toàn và tái khám định kỳ. Liều insulin cần được điều chỉnh theo thức ăn, hoạt động thể lực, tình trạng sức khỏe và hướng dẫn của đội ngũ điều trị.",medquad_ghr
medquad_diabetes_t2_001,diabetes_type_2,"Đái tháo đường type 2 xảy ra khi cơ thể không sử dụng insulin hiệu quả và theo thời gian có thể không tạo đủ insulin để giữ đường huyết trong giới hạn phù hợp. Bệnh thường tiến triển âm thầm và có thể ảnh hưởng đến tim, mạch máu, mắt, thần kinh và thận nếu không được kiểm soát.",medquad_mplushealthtopics
medquad_diabetes_t2_002,diabetes_type_2,"Type 2 có thể không gây triệu chứng rõ trong thời gian dài. Khi xuất hiện, triệu chứng có thể gồm khát nhiều, tiểu nhiều, đói nhiều, mệt mỏi, nhìn mờ, vết thương lâu lành, tê hoặc châm chích ở tay chân và sụt cân không chủ ý.",medquad_niddk
medquad_diabetes_t2_003,diabetes_type_2,"Nguy cơ tăng ở người thừa cân hoặc béo phì, ít vận động, có tiền sử gia đình mắc bệnh, từng bị đái tháo đường thai kỳ, đang có tiền tiểu đường hoặc lớn tuổi hơn. Nguy cơ cá nhân nên được đánh giá bằng tiền sử, khám và xét nghiệm phù hợp.",medquad_niddk
medquad_diabetes_t2_004,diabetes_type_2,"Ở người có nguy cơ cao, giảm cân ở mức vừa phải nếu đang thừa cân, ăn uống lành mạnh và hoạt động thể lực đều đặn có thể giúp trì hoãn hoặc phòng ngừa type 2. Thay đổi nên thực hiện dần, có thể duy trì lâu dài và phù hợp với tình trạng sức khỏe.",medquad_niddk
medquad_prediabetes_001,prediabetes,Kháng insulin là tình trạng cơ thể vẫn tạo insulin nhưng các tế bào đáp ứng kém với insulin. Glucose vì vậy khó đi từ máu vào tế bào và có thể làm tăng nguy cơ tiền tiểu đường hoặc đái tháo đường type 2.,medquad_niddk
medquad_prediabetes_002,prediabetes,"Tiền tiểu đường là khi đường huyết hoặc HbA1c cao hơn bình thường nhưng chưa đạt tiêu chuẩn chẩn đoán đái tháo đường. Tình trạng này làm tăng nguy cơ mắc type 2 và bệnh tim mạch, nhưng nguy cơ có thể giảm nhờ thay đổi lối sống và theo dõi phù hợp.",medquad_niddk
medquad_prediabetes_003,prediabetes,"Tiền tiểu đường và kháng insulin thường không có triệu chứng nên nhiều người không biết mình mắc. Một số người kháng insulin nặng có thể có vùng da sẫm màu và dày hơn, thường ở cổ, nách hoặc các nếp gấp. Chẩn đoán vẫn cần dựa vào đánh giá và xét nghiệm.",medquad_niddk
medquad_prediabetes_004,prediabetes,"Nên ưu tiên chế độ ăn có thể duy trì lâu dài, kiểm soát khẩu phần, chọn thực phẩm ít chế biến và tăng hoạt động thể lực. Nếu đang thừa cân, giảm cân vừa phải có thể cải thiện kháng insulin. Không nên áp dụng chế độ giảm cân cực đoan hoặc tự dùng thực phẩm bổ sung để thay thế điều trị.",medquad_niddk
medquad_hypertension_001,hypertension,"Huyết áp là lực của máu tác động lên thành động mạch. Tăng huyết áp được xác định khi kết quả đo lặp lại cao hơn ngưỡng phù hợp theo đánh giá y tế. Bệnh thường không có triệu chứng nhưng có thể làm tăng nguy cơ đột quỵ, bệnh tim và tổn thương thận.",medquad_mplushealthtopics
medquad_hypertension_002,hypertension,"Nguy cơ có thể tăng theo tuổi, tiền sử gia đình, thừa cân hoặc béo phì, ít vận động, ăn nhiều natri, uống nhiều rượu và căng thẳng kéo dài. Một số bệnh lý và thuốc cũng có thể ảnh hưởng đến huyết áp, vì vậy cần đánh giá theo từng người.",medquad_nhlbi
medquad_hypertension_003,hypertension,"Tăng huyết áp thường không có triệu chứng và có thể chỉ được phát hiện khi đo. Nếu không kiểm soát, bệnh có thể gây tổn thương tim, não, mắt, mạch máu và thận. Đau ngực, khó thở nặng, yếu liệt, méo miệng hoặc rối loạn ý thức cần được xử trí cấp cứu.",medquad_nhlbi
medquad_hypertension_004,hypertension,"Duy trì cân nặng phù hợp, vận động đều, giảm thực phẩm nhiều natri, ăn đa dạng thực phẩm ít chế biến, hạn chế rượu, không hút thuốc và đo huyết áp định kỳ có thể giúp giảm nguy cơ. Người đã được chẩn đoán cần tuân thủ thuốc và lịch theo dõi.",medquad_nhlbi
medquad_gout_001,gout,"Gout là một dạng viêm khớp gây đau dữ dội, sưng, nóng và đỏ tại khớp. Bệnh xảy ra khi acid uric tích tụ và tạo tinh thể trong hoặc quanh khớp; ngón chân cái thường bị ảnh hưởng nhưng các khớp khác cũng có thể mắc. Chẩn đoán cần phân biệt với các nguyên nhân viêm khớp khác.",medquad_mplushealthtopics
medquad_obesity_001,obesity,"Béo phì là tình trạng tích lũy quá nhiều mỡ cơ thể, khác với khái niệm chỉ có cân nặng cao. Béo phì làm tăng nguy cơ đái tháo đường type 2, bệnh tim mạch, đột quỵ, một số bệnh khớp và những vấn đề sức khỏe khác.",medquad_mplushealthtopics
medquad_obesity_002,obesity,"Thừa cân và béo phì thường hình thành khi năng lượng nạp vào cao hơn năng lượng cơ thể sử dụng trong thời gian dài. Nguy cơ còn chịu ảnh hưởng của di truyền, môi trường, giấc ngủ, hoạt động thể lực, thói quen ăn uống, bệnh lý và một số thuốc.",medquad_nhlbi
medquad_obesity_003,obesity,"BMI được tính từ cân nặng và chiều cao, thường dùng để sàng lọc thừa cân hoặc béo phì ở người lớn. Tuy nhiên BMI không đo trực tiếp mỡ cơ thể và có thể sai lệch ở người nhiều cơ hoặc mất cơ. Vòng eo, bệnh kèm theo và đánh giá lâm sàng cũng cần được xem xét.",medquad_nhlbi
medquad_obesity_004,obesity,"Nên xây dựng chế độ ăn cân bằng, chú ý khẩu phần, hạn chế đồ uống có đường và thực phẩm chế biến nhiều năng lượng, đồng thời duy trì vận động và giảm thời gian ít hoạt động. Theo dõi cân nặng và vòng eo giúp nhận biết xu hướng tăng cân sớm.",medquad_nhlbi
medquad_ckd_001,ckd_stage_unknown,"Bệnh thận mạn là tình trạng thận bị tổn thương hoặc suy giảm khả năng lọc máu kéo dài. Chất thải và dịch có thể tích tụ, đồng thời bệnh ảnh hưởng đến huyết áp, máu và xương. Đái tháo đường và tăng huyết áp là hai nguyên nhân phổ biến.",medquad_mplushealthtopics
medquad_ckd_002,ckd_stage_unknown,"CKD thường phát triển từ từ và có thể không gây triệu chứng lúc đầu. Khi chức năng thận giảm, kali, phospho, dịch và chất thải có thể tích tụ; thiếu máu và rối loạn xương-khoáng cũng có thể xuất hiện. Theo dõi xét nghiệm giúp phát hiện thay đổi sớm.",medquad_niddk
medquad_ckd_003,ckd_stage_unknown,"Kiểm soát đường huyết và huyết áp bằng chế độ ăn phù hợp, vận động và điều trị có thể giúp làm chậm tổn thương thận. Kế hoạch ăn nên dựa trên giai đoạn CKD, xét nghiệm và bệnh kèm theo; chuyên gia dinh dưỡng thận có thể hỗ trợ điều chỉnh thực phẩm và khẩu phần.",medquad_niddk
medquad_ckd_004,ckd_stage_unknown,"CKD thường không có triệu chứng ở giai đoạn đầu. Khi bệnh tiến triển, người bệnh có thể phù chân, thay đổi lượng nước tiểu, chán ăn, buồn nôn, mệt, ngứa, chuột rút, khó tập trung hoặc khó thở. Các triệu chứng này cần được đánh giá y tế, không dùng để tự chẩn đoán.",medquad_niddk
medquad_ckd_005,ckd_stage_unknown,"Thiếu máu là tình trạng số lượng hồng cầu hoặc khả năng vận chuyển oxy thấp hơn bình thường. Ở người CKD, thận có thể tạo ít erythropoietin hơn, khiến tủy xương sản xuất ít hồng cầu và làm cơ thể, tim hoặc não nhận ít oxy hơn.",medquad_niddk
medquad_ckd_006,ckd_stage_unknown,"Triệu chứng có thể gồm yếu, mệt, đau đầu, khó tập trung, da nhợt, chóng mặt, khó thở hoặc đau ngực. Khó thở rõ, đau ngực, ngất hoặc tình trạng xấu nhanh cần được đánh giá cấp cứu.",medquad_niddk
medquad_ckd_007,ckd_stage_unknown,"Bệnh thận do đái tháo đường là tổn thương thận liên quan đến đường huyết cao kéo dài và các yếu tố nguy cơ đi kèm. Bệnh có thể tiến triển âm thầm thành CKD hoặc suy thận, vì vậy người mắc đái tháo đường cần được kiểm tra chức năng thận và albumin niệu định kỳ theo chỉ định.",medquad_niddk
medquad_ckd_dialysis_001,ckd_dialysis,"Suy thận xảy ra khi thận không còn lọc máu đủ để duy trì sức khỏe. Các lựa chọn có thể gồm chạy thận nhân tạo, lọc màng bụng, ghép thận hoặc chăm sóc bảo tồn tùy trường hợp. Quyết định cần dựa trên tình trạng y tế, mục tiêu và lối sống của người bệnh.",medquad_mplushealthtopics
medquad_ckd_dialysis_002,ckd_dialysis,"Lượng dịch cho phép phải được cá nhân hóa theo lượng nước tiểu còn lại, cân nặng khô, huyết áp và phác đồ lọc máu. Thực phẩm lỏng ở nhiệt độ phòng cũng được tính vào lượng dịch. Ăn mặn làm tăng khát; quá tải dịch có thể gây phù, tăng huyết áp và làm tim hoạt động nặng hơn.",medquad_niddk
medquad_ckd_dialysis_003,ckd_dialysis,"Kali quá cao có thể gây rối loạn nhịp tim nguy hiểm. Việc hạn chế hay bổ sung kali phải dựa vào xét nghiệm, loại lọc máu và hướng dẫn của chuyên gia dinh dưỡng thận; không nên tự loại bỏ toàn bộ rau quả hoặc tự dùng muối thay thế.",medquad_niddk
